location_code,hora,cantidad,sentido,latitud,longitud
"48Q38J00+","2020-05-31T03:00:00-0300",45,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T03:00:00-0300",73,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T03:00:00-0300",98,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T03:00:00-0300",105,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T03:00:00-0300",129,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T03:00:00-0300",131,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T03:00:00-0300",89,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T03:00:00-0300",201,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T03:00:00-0300",2,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T03:00:00-0300",14,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T03:00:00-0300",399,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T03:00:00-0300",55,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T03:00:00-0300",55,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T03:00:00-0300",20,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T03:00:00-0300",13,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T03:00:00-0300",9,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T03:00:00-0300",17,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T03:00:00-0300",233,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T03:00:00-0300",64,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T03:00:00-0300",62,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T03:00:00-0300",99,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T03:00:00-0300",120,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T03:00:00-0300",38,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T03:00:00-0300",73,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T04:00:00-0300",10,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T04:00:00-0300",40,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T04:00:00-0300",90,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T04:00:00-0300",79,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T04:00:00-0300",195,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T04:00:00-0300",55,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T04:00:00-0300",37,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T04:00:00-0300",163,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T04:00:00-0300",67,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T04:00:00-0300",171,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T04:00:00-0300",105,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T04:00:00-0300",207,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T04:00:00-0300",148,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T04:00:00-0300",184,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T04:00:00-0300",100,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T04:00:00-0300",248,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T04:00:00-0300",17,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T04:00:00-0300",364,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T04:00:00-0300",78,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T04:00:00-0300",89,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T04:00:00-0300",22,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T04:00:00-0300",34,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T04:00:00-0300",5,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T04:00:00-0300",41,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T04:00:00-0300",195,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T04:00:00-0300",87,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T04:00:00-0300",85,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T04:00:00-0300",105,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T04:00:00-0300",138,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T04:00:00-0300",63,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T04:00:00-0300",66,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T05:00:00-0300",30,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T05:00:00-0300",124,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T05:00:00-0300",250,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T05:00:00-0300",261,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T05:00:00-0300",410,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T05:00:00-0300",153,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T05:00:00-0300",79,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T05:00:00-0300",401,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T05:00:00-0300",145,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T05:00:00-0300",393,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T05:00:00-0300",331,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T05:00:00-0300",677,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T05:00:00-0300",428,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T05:00:00-0300",553,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T05:00:00-0300",176,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T05:00:00-0300",772,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T05:00:00-0300",3,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T05:00:00-0300",67,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T05:00:00-0300",646,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T05:00:00-0300",225,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T05:00:00-0300",233,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T05:00:00-0300",69,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T05:00:00-0300",44,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T05:00:00-0300",22,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T05:00:00-0300",134,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T05:00:00-0300",395,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T05:00:00-0300",203,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T05:00:00-0300",173,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T05:00:00-0300",246,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T05:00:00-0300",344,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T05:00:00-0300",199,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T05:00:00-0300",139,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T06:00:00-0300",58,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T06:00:00-0300",117,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T06:00:00-0300",260,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T06:00:00-0300",207,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T06:00:00-0300",472,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T06:00:00-0300",157,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T06:00:00-0300",148,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T06:00:00-0300",365,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T06:00:00-0300",287,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T06:00:00-0300",387,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T06:00:00-0300",556,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T06:00:00-0300",595,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T06:00:00-0300",613,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T06:00:00-0300",665,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T06:00:00-0300",229,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T06:00:00-0300",990,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T06:00:00-0300",2,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T06:00:00-0300",70,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T06:00:00-0300",783,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T06:00:00-0300",300,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T06:00:00-0300",285,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T06:00:00-0300",113,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T06:00:00-0300",65,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T06:00:00-0300",25,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T06:00:00-0300",165,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T06:00:00-0300",563,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T06:00:00-0300",292,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T06:00:00-0300",272,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T06:00:00-0300",290,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T06:00:00-0300",456,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T06:00:00-0300",196,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T06:00:00-0300",227,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T07:00:00-0300",54,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T07:00:00-0300",83,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T07:00:00-0300",243,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T07:00:00-0300",166,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T07:00:00-0300",484,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T07:00:00-0300",158,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T07:00:00-0300",127,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T07:00:00-0300",329,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T07:00:00-0300",285,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T07:00:00-0300",310,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T07:00:00-0300",533,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T07:00:00-0300",570,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T07:00:00-0300",634,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T07:00:00-0300",619,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T07:00:00-0300",302,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T07:00:00-0300",1068,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T07:00:00-0300",2,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T07:00:00-0300",47,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T07:00:00-0300",922,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T07:00:00-0300",311,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T07:00:00-0300",251,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T07:00:00-0300",80,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T07:00:00-0300",60,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T07:00:00-0300",27,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T07:00:00-0300",269,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T07:00:00-0300",690,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T07:00:00-0300",275,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T07:00:00-0300",252,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T07:00:00-0300",247,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T07:00:00-0300",593,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T07:00:00-0300",208,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T07:00:00-0300",251,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T08:00:00-0300",29,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T08:00:00-0300",80,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T08:00:00-0300",256,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T08:00:00-0300",226,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T08:00:00-0300",542,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T08:00:00-0300",171,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T08:00:00-0300",183,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T08:00:00-0300",389,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T08:00:00-0300",380,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T08:00:00-0300",394,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T08:00:00-0300",574,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T08:00:00-0300",555,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T08:00:00-0300",600,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T08:00:00-0300",642,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T08:00:00-0300",425,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T08:00:00-0300",1146,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T08:00:00-0300",1,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T08:00:00-0300",46,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T08:00:00-0300",1070,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T08:00:00-0300",314,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T08:00:00-0300",306,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T08:00:00-0300",67,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T08:00:00-0300",59,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T08:00:00-0300",31,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T08:00:00-0300",249,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T08:00:00-0300",785,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T08:00:00-0300",267,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T08:00:00-0300",250,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T08:00:00-0300",337,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T08:00:00-0300",471,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T08:00:00-0300",150,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T08:00:00-0300",328,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T09:00:00-0300",41,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T09:00:00-0300",110,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T09:00:00-0300",390,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T09:00:00-0300",232,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T09:00:00-0300",623,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T09:00:00-0300",202,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T09:00:00-0300",238,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T09:00:00-0300",544,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T09:00:00-0300",387,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T09:00:00-0300",462,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T09:00:00-0300",699,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T09:00:00-0300",726,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T09:00:00-0300",758,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T09:00:00-0300",789,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T09:00:00-0300",499,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T09:00:00-0300",1214,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T09:00:00-0300",30,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T09:00:00-0300",1176,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T09:00:00-0300",468,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T09:00:00-0300",544,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T09:00:00-0300",99,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T09:00:00-0300",128,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T09:00:00-0300",29,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T09:00:00-0300",328,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T09:00:00-0300",745,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T09:00:00-0300",372,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T09:00:00-0300",359,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T09:00:00-0300",393,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T09:00:00-0300",674,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T09:00:00-0300",381,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T09:00:00-0300",288,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T10:00:00-0300",37,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T10:00:00-0300",95,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T10:00:00-0300",488,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T10:00:00-0300",266,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T10:00:00-0300",691,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T10:00:00-0300",273,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T10:00:00-0300",281,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T10:00:00-0300",562,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T10:00:00-0300",432,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T10:00:00-0300",485,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T10:00:00-0300",728,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T10:00:00-0300",850,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T10:00:00-0300",926,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T10:00:00-0300",919,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T10:00:00-0300",559,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T10:00:00-0300",1542,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T10:00:00-0300",1,"Egreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T10:00:00-0300",34,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T10:00:00-0300",1332,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T10:00:00-0300",574,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T10:00:00-0300",731,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T10:00:00-0300",161,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T10:00:00-0300",154,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T10:00:00-0300",47,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T10:00:00-0300",398,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T10:00:00-0300",1003,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T10:00:00-0300",436,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T10:00:00-0300",425,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T10:00:00-0300",377,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T10:00:00-0300",905,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T10:00:00-0300",448,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T10:00:00-0300",351,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T11:00:00-0300",58,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T11:00:00-0300",134,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T11:00:00-0300",710,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T11:00:00-0300",460,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T11:00:00-0300",1016,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T11:00:00-0300",357,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T11:00:00-0300",332,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T11:00:00-0300",765,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T11:00:00-0300",601,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T11:00:00-0300",661,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T11:00:00-0300",959,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T11:00:00-0300",996,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T11:00:00-0300",1128,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T11:00:00-0300",1131,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T11:00:00-0300",598,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T11:00:00-0300",1901,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T11:00:00-0300",46,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T11:00:00-0300",2124,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T11:00:00-0300",676,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T11:00:00-0300",1045,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T11:00:00-0300",189,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T11:00:00-0300",250,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T11:00:00-0300",66,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T11:00:00-0300",550,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T11:00:00-0300",1394,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T11:00:00-0300",506,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T11:00:00-0300",489,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T11:00:00-0300",529,"Interna",-34.588796,-58.38152
"48Q3FG00+","2020-05-31T11:00:00-0300",1366,"Egreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T11:00:00-0300",688,"Ingreso",-34.53698,-58.470968
"48Q3FG00+","2020-05-31T11:00:00-0300",628,"Interna",-34.53698,-58.470968
"48Q37G00+","2020-05-31T12:00:00-0300",64,"Egreso",-34.706,-58.466
"48Q37G00+","2020-05-31T12:00:00-0300",117,"Ingreso",-34.706,-58.466
"48Q38F00+","2020-05-31T12:00:00-0300",772,"Egreso",-34.665107,-58.513913
"48Q38F00+","2020-05-31T12:00:00-0300",562,"Ingreso",-34.665107,-58.513913
"48Q38G00+","2020-05-31T12:00:00-0300",1045,"Egreso",-34.693438,-58.476251
"48Q38G00+","2020-05-31T12:00:00-0300",384,"Ingreso",-34.693438,-58.476251
"48Q38H00+","2020-05-31T12:00:00-0300",386,"Egreso",-34.657675,-58.430406
"48Q38H00+","2020-05-31T12:00:00-0300",794,"Ingreso",-34.657675,-58.430406
"48Q38J00+","2020-05-31T12:00:00-0300",747,"Egreso",-34.653279,-58.382039
"48Q38J00+","2020-05-31T12:00:00-0300",676,"Ingreso",-34.653279,-58.382039
"48Q39F00+","2020-05-31T12:00:00-0300",1019,"Egreso",-34.637576,-58.529494
"48Q39F00+","2020-05-31T12:00:00-0300",1133,"Ingreso",-34.637576,-58.529494
"48Q39G00+","2020-05-31T12:00:00-0300",1327,"Egreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T12:00:00-0300",1283,"Ingreso",-34.633299,-58.468594
"48Q39G00+","2020-05-31T12:00:00-0300",722,"Interna",-34.633299,-58.468594
"48Q39H00+","2020-05-31T12:00:00-0300",2221,"Interna",-34.618036,-58.410236
"48Q39J00+","2020-05-31T12:00:00-0300",91,"Ingreso",-34.60855,-58.372951
"48Q39J00+","2020-05-31T12:00:00-0300",2433,"Interna",-34.60855,-58.372951
"48Q3CF00+","2020-05-31T12:00:00-0300",786,"Egreso",-34.583119,-58.515753
"48Q3CF00+","2020-05-31T12:00:00-0300",1071,"Ingreso",-34.583119,-58.515753
"48Q3CG00+","2020-05-31T12:00:00-0300",217,"Egreso",-34.589125,-58.484717
"48Q3CG00+","2020-05-31T12:00:00-0300",184,"Ingreso",-34.589125,-58.484717
"48Q3CH00+","2020-05-31T12:00:00-0300",84,"Egreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T12:00:00-0300",588,"Ingreso",-34.579632,-58.427733
"48Q3CH00+","2020-05-31T12:00:00-0300",1800,"Interna",-34.579632,-58.427733
"48Q3CJ00+","2020-05-31T12:00:00-0300",558,"Egreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T12:00:00-0300",540,"Ingreso",-34.588796,-58.38152
"48Q3CJ00+","2020-05-31T12:00:00-0300",605,"Interna",-34.588796,-58.38152
